"Sample_ID"	"ACVRL1"	"AR"	"ARID1A"	"ASNS"	"ATM"	"AXL"	"BAX"	"BCL2"	"BCL2A1"	"BID"	"BRAF"	"BRCA2"	"CDK1"	"DUSP4"	"DVL3"	"EEF2"	"EEF2K"	"EGFR"	"EIF4E"	"ENY2"	"ERCC1"	"ERCC5"	"ETS1"	"FASN"	"FOXM1"	"G6PD"	"GAB2"	"GAPDH"	"GATA3"	"INPP4B"	"IRF1"	"IRS1"	"JAK2"	"LCK"	"MSH2"	"MTOR"	"MYH11"	"NF2"	"NOTCH1"	"NRAS"	"PARP1"	"PCNA"	"PDCD4"	"PDK1"	"PEA15"	"PRDX1"	"PREX1"	"PTEN"	"RAD50"	"RAD51"	"RICTOR"	"Sample_ID.1"	"SLC1A5"	"SMAD1"	"SMAD3"	"SMAD4"	"SRC"	"SYK"	"TAZ"	"TFRC"	"TSC1"	"XBP1"	"XRCC1"
"TCGA-13-1512-01A"	0.16392	-0.7369	0.59827	1.2627	0.10745	-0.27945	0.26396	-0.81345	0.54885	-0.012687	0.1506	-0.48352	0.32501	-0.044859	0.42152	0.11766	0.61911	0.18177	-0.20837	0.73554	-0.0018892	-0.70796	0.011627	0.51459	0.22748	0.010898	1.5393	-1.6776	0.012045	-0.31152	0.28735	-0.27342	-0.35444	0.35841	0.72708	0.29853	-2.0429	-0.83084	0.5847	-0.02157	-0.073005	0.46533	-0.71286	0.026462	0.74261	0.84189	-0.34618	0.35186	0.2674	0.5312	0.12389	"TCGA-13-1512-01A"	1.1728	0.21186	-0.2018	-0.094689	-0.12463	0.89724	-0.045874	1.8478	0.9261	-0.096689	0.85424
"TCGA-24-1567-01A"	-0.0099035	0.81604	0.061199	-0.35301	1.0346	-0.11121	-0.2752	-0.44678	0.044321	-0.0067837	-0.691	-0.33404	-0.26743	-0.1447	0.56894	0.03044	0.28175	-0.0036979	0.0056896	0.54634	-0.08295	-0.6098	-0.022034	0.31497	0.4515	-0.059459	0.092867	-1.1986	-0.38571	-0.80441	-0.49679	0.88443	-0.54519	0.10701	0.63843	0.41168	-0.74609	-0.72939	-0.0072066	0.043484	0.023727	0.20777	0.65225	-0.34739	-0.47606	0.19054	-0.22626	-0.84929	0.20085	0.1051	-0.10875	"TCGA-24-1567-01A"	0.78082	0.12127	0.19907	-0.017036	0.057805	0.79751	0.075761	-1.1582	0.19584	-0.055678	0.49092
"TCGA-25-1626-01A"	0.10948	-0.28381	0.078835	-0.17279	-0.086341	0.55914	-0.23982	-0.58281	0.2467	-0.08674	-0.32283	-0.33844	-0.21559	-0.63974	0.52543	-1.2366	-0.10594	-0.081326	-0.06146	-0.43113	-0.3243	0.077196	-0.3152	-0.82099	0.078058	0.072096	0.22488	-0.6924	-0.28226	-0.28349	0.24127	-0.044546	-0.30548	-0.27678	-0.30583	-0.060918	-0.087124	-0.29486	-0.34949	-0.04117	-1.2582	-0.21346	0.51454	-0.14446	-0.025156	-0.088381	-0.3293	0.58561	-0.41818	-0.10321	0.15008	"TCGA-25-1626-01A"	-0.084043	-0.025009	-0.13698	-0.15324	-0.29029	0.24186	0.15899	-0.7787	0.61044	0.00579	-0.031619
"TCGA-09-1666-01A"	0.0991	1.2973	0.01781	0.63145	0.68302	-0.12578	-0.37215	-0.68509	0.2136	-0.10814	-0.0030294	-0.12463	0.026181	-0.21793	0.26984	-0.6137	0.71906	-0.31742	-0.14393	0.10413	-0.083209	0.014419	-0.58105	-0.7346	0.49171	-0.0012238	1.1188	0.43423	-0.38727	-0.56426	0.40433	-0.27393	-0.035484	0.26238	0.41618	0.25309	-1.2674	-0.27212	-0.27415	0.083154	-0.16204	0.18372	0.10074	0.058313	0.34527	0.233	-0.49247	1.1856	0.061972	-0.18063	-0.13947	"TCGA-09-1666-01A"	-0.14477	0.64351	-0.19536	-0.034736	-0.48541	1.2786	-0.084087	-0.27973	0.076372	-0.12867	0.32528
"TCGA-20-1686-01A"	-0.086006	0.93302	-0.10572	1.5115	0.66587	-0.26203	-0.45235	-0.77169	-0.13739	-0.025129	-0.47003	-0.1521	0.034205	-0.6513	0.17693	-0.51459	0.5154	-0.2616	0.097512	0.27072	-0.022589	-0.52786	-0.17327	-0.12895	0.24189	0.099205	0.27426	-1.5497	-0.4114	0.066676	-0.37534	-0.028237	-0.64549	-0.038255	-0.064935	-0.047931	3.4121	1.4941	-0.11226	-0.28789	-0.28274	-0.13152	0.42195	-0.02213	-0.040903	-0.071898	-0.67782	0.46751	-0.26109	0.056797	1.7117	"TCGA-20-1686-01A"	0.45106	-0.13703	-0.25618	-0.11849	0.16834	-0.1854	0.029398	-0.58905	0.7037	-0.04495	-0.21502
"TCGA-29-1696-01A"	-0.1954	0.671	0.26302	-0.032419	0.19102	-0.71919	-0.52217	-0.071656	-0.10053	-0.13408	-0.020383	-0.37845	-0.012658	1.1896	0.19598	-1.1079	0.75898	0.018736	0.24591	0.41009	0.03921	-0.029945	-1.3133	-0.67959	0.25626	-0.38292	0.93417	-1.4151	-0.05394	-0.4733	0.48421	1.4273	-0.61864	-0.2039	0.38704	0.093703	-1.8827	-0.44761	-0.11884	-0.28362	-0.39564	-0.085621	1.4431	-0.062252	0.14363	0.076455	-0.88312	-0.01328	0.13199	-0.080288	0.088592	"TCGA-29-1696-01A"	0.25314	-0.091408	-0.10724	-0.078787	-0.67588	1.0507	-0.09502	-0.7583	0.22322	-0.39778	-0.14195
"TCGA-04-1514-01A"	0.12594	0.56506	0.63823	0.38262	0.20596	-0.1201	-0.54371	0.35381	0.031108	-0.2186	0.16058	-0.40381	-0.01668	0.13591	0.33137	-2.0029	-0.23371	0.03233	0.029503	0.6744	0.054994	0.0065694	-0.49461	-0.61357	0.13726	-0.05767	0.42215	-1.4419	-0.16231	-0.81196	0.14292	0.17284	-0.21688	-0.9195	0.51521	0.079037	-0.68572	-1.0388	-0.19129	0.0049766	1.3791	0.60122	1.3377	0.10242	-0.1133	0.22388	-0.17767	0.46844	0.35179	-0.04952	-0.77034	"TCGA-04-1514-01A"	-0.51425	0.08478	0.2717	0.1663	0.12378	1.3485	-0.12834	0.51387	-0.22265	0.025061	0.48796
"TCGA-24-1557-01A"	-0.18257	-0.18666	0.36648	0.17453	0.44832	-0.22072	-0.45149	-0.67578	-0.025388	-0.18359	0.10223	-0.2431	0.074277	-0.29403	0.60861	-0.91516	0.64935	-0.082462	-0.046724	0.30822	-0.12966	0.32281	-0.67371	-1.1995	0.21838	-0.25562	1.5318	-2.136	-0.18594	-0.063609	0.057757	-0.077029	-0.59444	-0.23696	0.047154	-0.0036289	0.99984	-0.72993	-0.25686	-0.22185	0.14866	0.36094	0.75934	0.028377	-0.18953	0.15719	-0.61004	0.19943	-0.019713	0.12826	0.51675	"TCGA-24-1557-01A"	1.1341	0.5655	-0.25674	-0.10104	-0.20557	0.9314	0.008166	-2.4932	-0.035821	-0.035934	0.24562
"TCGA-36-1568-01A"	0.11075	0.21834	-0.063958	-0.28515	-0.11767	0.41499	-0.54622	-0.69389	0.44479	0.052311	-0.12652	-0.19029	-0.18567	-0.13161	0.3083	-1.0959	0.27755	-0.018278	-0.39737	-0.068896	0.1079	-0.062303	0.22984	-0.96378	-0.36045	-0.10359	1.0648	-2.3979	-0.18827	1.3881	0.26796	0.36229	-0.48017	-0.050578	-0.47463	-0.22844	-0.23441	-0.42887	-0.015868	0.025794	-0.68783	-0.34542	0.15138	-0.070899	-0.26653	0.11476	-0.184	0.68081	-0.14207	0.036917	-0.080351	"TCGA-36-1568-01A"	-0.34294	0.15361	-0.27375	-0.13192	-0.16796	0.025938	0.060571	-1.0544	0.2023	0.69633	-0.37189
"TCGA-36-1580-01A"	0.094901	0.41203	0.018558	0.23773	0.48869	0.21085	-0.30365	-0.65606	0.38809	-0.12006	-0.024678	-0.24262	-0.35588	-0.10461	0.65613	-0.61125	0.42175	-0.19463	-0.28046	0.0064967	0.10505	-0.41411	0.22791	-0.90821	-0.23884	0.036684	1.3385	0.40519	-0.044382	0.37741	0.23326	-0.056437	-0.40188	0.0063781	-0.14667	0.18572	-0.27169	-0.56561	-0.3234	-0.051296	-0.055121	-0.095278	0.37594	0.1181	-0.081524	0.61151	0.11065	0.96802	-0.2498	-0.048331	0.12731	"TCGA-36-1580-01A"	-0.16633	0.083646	-0.20711	-0.15357	-0.40248	0.82703	0.24903	-0.13437	-0.025424	0.32105	-0.1071
"TCGA-25-1627-01A"	0.073315	0.042587	0.070932	-0.17506	-0.14494	-0.0026159	-0.52942	-0.70389	-0.18605	-0.063158	0.54502	-0.30209	-0.090138	-0.23416	0.43309	-0.31425	0.27611	-0.072062	-0.20564	0.17372	-0.0031248	-0.56747	-0.36437	-0.10257	0.83138	-0.15231	2.0405	0.66693	-0.25195	-0.041713	0.0081825	-0.035946	-0.40395	-0.1168	-0.1556	0.3517	-0.097622	-0.20017	0.062263	0.027166	-0.22859	-0.11472	0.46715	-0.01888	-0.27953	0.30122	-0.19642	0.46313	-0.42533	-0.095714	0.58843	"TCGA-25-1627-01A"	-0.069114	0.12719	-0.1068	-0.1326	-0.038148	0.8594	-0.036417	0.046931	0.16973	0.18999	0.33541
"TCGA-09-1670-01A"	0.45179	1.3394	0.14293	0.59324	0.51844	0.21057	-0.43273	-0.46722	-0.18363	-0.42666	-0.29097	-0.19213	-0.27911	0.29035	0.17379	-0.78274	0.57104	-0.38912	-0.46171	-0.063705	-0.042997	-0.1325	-0.63376	-1.4088	0.24326	0.01868	1.023	-0.97304	-0.15302	-0.55032	0.15948	-0.32878	-0.042147	-0.23731	0.10516	0.029854	-0.73544	-0.638	-0.41823	0.32835	0.21383	-0.25425	1.6479	-0.13196	0.073787	0.28347	0.38544	0.8931	-0.044919	-0.34516	0.10396	"TCGA-09-1670-01A"	-0.33144	0.15734	-0.58318	-0.10421	-0.85832	0.86833	-0.13785	-1.383	-0.011136	-0.051398	-0.021574
"TCGA-20-1687-01A"	0.2136	0.49723	0.13606	-0.43627	1.4704	0.16097	-0.7832	0.16804	-0.13275	-0.40771	-0.042679	-0.24238	-0.29796	-0.1238	0.41085	-0.52917	0.63726	-0.17223	-0.31666	-0.11982	0.093356	0.15457	-0.22283	-1.471	-0.38934	0.027121	0.80989	0.82013	-0.28616	0.15102	0.51008	-0.35285	0.0387	0.0074386	-0.13992	0.48041	0.22194	0.27326	-0.10127	0.075761	-0.61067	-0.36592	1.8159	0.015408	0.27922	0.50364	0.4428	0.25341	0.12425	-0.34713	0.37713	"TCGA-20-1687-01A"	-0.24027	-0.090622	-0.43238	-0.10788	-0.95964	1.016	-0.14785	-0.15444	-0.043096	0.088748	-0.0084995
"TCGA-29-1697-01A"	0.16536	-0.50393	0.91272	1.3686	0.33731	-0.34391	-0.53676	-0.81545	-0.16095	-0.1927	0.33417	-0.29539	0.30754	-0.33894	0.3654	-0.38578	0.22471	-0.2671	0.047492	-0.05329	-0.044373	-0.034572	-0.82772	-1.0398	1.3257	0.026052	0.66959	0.8374	-0.20459	-0.91914	0.14854	-0.38782	-0.46169	-0.3645	0.99906	0.35047	1.1922	-0.89084	-0.092036	-0.059157	0.06867	0.47511	0.060287	0.048761	-0.23879	0.08738	-0.7172	-1.0761	-0.074257	-0.20651	0.24148	"TCGA-29-1697-01A"	-0.0039189	0.047026	-0.17678	-0.12831	-0.71138	1.9546	0.063674	0.45949	0.41834	-0.14208	-0.076027
"TCGA-24-1549-01A"	0.0071666	-0.24512	0.32358	0.69856	0.44369	-0.16678	-0.82808	-0.86592	0.055754	-0.027641	0.14485	-0.35241	0.12169	-0.13019	0.53969	-0.87494	0.73544	-0.20406	0.2099	0.35729	-0.13489	-0.45727	-0.32338	0.18247	0.72121	-0.01799	1.0019	-0.98644	-0.2866	0.66405	0.5113	-0.31501	-0.23986	-0.17394	0.21602	0.37953	-0.89799	-0.30338	-0.49138	-0.10491	0.67278	0.036631	0.29609	-0.0053342	-0.44436	0.47228	-0.44083	0.73046	-0.10839	0.096006	0.5397	"TCGA-24-1549-01A"	1.0734	0.27561	-0.042	-0.074142	-0.76861	0.78552	-0.13414	0.22331	0.57728	-0.073791	-0.17992
"TCGA-24-1558-01A"	-0.045117	-0.36535	0.22625	0.69566	0.86529	-0.42135	-0.5084	-0.858	-0.03901	-0.19914	0.16397	-0.027436	0.046515	-0.089953	0.83027	-0.027973	0.52365	0.055681	0.25051	0.8954	0.21837	-0.10911	-0.7119	-0.2798	0.45379	0.096806	2.4274	-0.68557	-0.28104	-0.60615	0.10854	-0.3734	-0.31947	-0.29484	0.26717	0.29893	-1.3276	-0.27068	-0.44339	-0.049976	0.42799	0.033967	0.50888	-0.07438	-0.064626	0.26624	-0.069373	0.10687	-0.17004	0.11204	0.20898	"TCGA-24-1558-01A"	0.087373	0.75662	0.068174	-0.0585	-0.17459	0.95698	0.19817	-1.845	0.94429	-0.048466	0.88505
"TCGA-36-1569-01A"	0.21017	0.31723	0.48302	-0.31778	0.32469	0.49426	-0.51233	-0.35834	0.096983	-0.2163	-0.63422	-0.36913	-0.35146	0.055895	0.5673	-0.67533	0.32128	-0.071865	-0.043204	0.077651	-0.43083	0.21177	0.18795	-1.1297	-0.1783	0.094605	0.58548	-0.52911	-0.20032	-0.99156	0.27839	-0.17084	0.14246	0.23987	-0.1223	-0.28171	1.0796	-0.40981	-0.23233	0.095049	-0.79599	0.0379	0.48353	0.23699	-0.19996	0.55868	0.28253	0.47	0.17026	-0.097732	-0.018097	"TCGA-36-1569-01A"	-0.30506	0.2203	-0.14481	0.014258	-0.16367	-0.040809	0.11865	-2.2008	-0.10237	0.022668	0.16552
"TCGA-24-1603-01A"	-0.076423	1.3536	0.75947	1.217	0.85739	-0.20268	-0.52756	-0.93971	0.29835	-0.2898	0.32325	-0.23904	0.17034	-0.32974	-0.033804	-0.54896	0.75858	-0.32105	-0.12486	0.22981	-0.1587	0.36689	-0.55471	-1.4084	0.55682	-0.11798	0.85186	1.3119	-0.42863	-0.34945	-0.082581	-0.41533	-0.45829	-0.64452	0.92955	0.36655	-1.541	-0.42134	-0.65989	0.019737	1.4557	0.085655	1.8129	-0.10211	-0.092397	0.14246	-0.42411	1.4034	0.28306	-0.21692	0.15563	"TCGA-24-1603-01A"	-0.044937	0.45721	-0.64226	-0.060296	-1.0777	0.91558	-0.34845	-1.1817	0.33584	-0.27249	0.16031
"TCGA-25-1628-01A"	0.26178	-0.0078177	-0.19725	0.17013	0.9285	0.43274	-0.14129	-0.41623	0.13958	-0.15796	-0.09318	-0.50813	-0.15066	-0.61239	0.61217	-0.85312	0.26486	-0.057895	-0.20525	-0.24586	-0.18139	-0.27338	-0.43601	-0.91444	0.1189	-0.034296	0.54149	-0.51004	-0.30185	-0.25767	0.22591	0.22289	-0.36313	-0.32369	0.12996	0.22505	-0.40166	-1.7443	-0.22859	0.0052928	-2.6747	0.20641	0.68177	0.15838	0.18201	0.33866	-0.3444	0.96348	0.15417	-0.132	0.27237	"TCGA-25-1628-01A"	0.011727	0.060887	-0.56182	-0.15446	-0.24683	0.97848	0.12893	0.6109	-0.042195	-0.11588	0.11734
"TCGA-04-1648-01A"	0.087183	0.53119	-0.077925	-0.27376	0.20563	-0.40591	-0.25759	-0.23302	0.23233	0.018723	-0.43631	0.015339	-0.43369	0.49763	-0.24748	-1.4229	0.91472	-0.19999	0.2752	0.17977	0.039161	0.050158	-0.33525	0.068209	-0.70172	0.24312	-0.2764	-0.7514	-0.14199	0.17715	0.016915	-0.043365	-0.6648	0.087405	-0.067547	0.080561	-0.78313	0.50043	-0.23765	0.18112	-0.9703	-0.13861	0.90769	0.18485	0.36434	0.01085	0.70447	-0.10681	-0.057133	0.032923	-0.45247	"TCGA-04-1648-01A"	-0.8052	0.41618	-0.62818	0.067771	-0.92603	1.3025	0.21943	-2.7555	-0.15931	-0.18828	-0.27994
"TCGA-09-1673-01A"	0.29025	0.47922	0.29894	-0.054026	-0.084035	0.65267	-0.90885	-0.35701	0.1093	-0.48574	-0.22766	-0.20276	-0.0067444	0.043109	0.71162	-0.76246	0.42771	-0.27543	0.11842	0.07788	-0.043989	-0.08251	-0.14165	-1.112	-0.14651	0.27405	0.83913	-2.4112	-0.074858	-0.73052	-0.029042	-0.26046	-0.2014	-0.99886	0.49266	-0.073336	-1.4717	-0.64058	-0.34039	0.32781	-0.11161	-0.10136	1.3617	0.15135	1.2519	0.85121	-0.56128	0.09056	0.012508	0.34004	-0.11325	"TCGA-09-1673-01A"	-0.19888	0.13627	-0.47897	0.074509	-1.1216	1.4816	0.21172	-0.094404	-0.24139	-0.051379	-0.24673
"TCGA-29-1688-01A"	-0.19119	0.36682	-6.2917e-05	0.91458	0.99787	0.3586	-0.17945	0.56862	-0.19531	-0.16552	0.23505	-0.34187	0.2288	-0.76554	0.28443	-0.16515	0.38614	-0.28502	-0.24732	-0.071733	-0.20098	-0.35921	-0.93619	0.88099	0.84987	0.010221	1.0771	-1.1518	-0.33377	-0.37423	0.57094	-0.27205	-0.34683	0.39657	-0.3204	0.20818	0.36308	0.3085	-0.32382	-0.20414	0.18033	0.13762	0.18557	-0.21243	0.20805	0.14624	0.35813	1.2158	-0.59165	0.15892	0.098151	"TCGA-29-1688-01A"	0.39128	0.10916	-0.41667	-0.15619	-0.98425	1.9535	-0.055957	-0.55427	1.0841	-0.29825	-0.36139
"TCGA-24-1550-01A"	-0.10956	-0.10642	0.44753	0.41104	-0.36507	0.37595	-0.40328	-0.74429	0.17336	0.11242	-0.36889	-0.34998	-0.046128	-0.23002	0.060067	-0.48532	0.16476	0.68071	-0.029438	0.49234	-0.059967	-0.27873	-0.16255	-1.2387	0.38597	-0.045128	0.11775	-1.2389	-0.40817	-0.57729	-0.032722	0.34	-0.60236	-0.36951	0.40247	-0.051399	-1.9866	-0.87369	-0.01206	-0.095658	-1.0463	-0.025369	0.72397	-0.042768	-0.48772	0.30434	-0.33277	-1.1723	-0.29186	0.22256	0.053478	"TCGA-24-1550-01A"	0.11198	-0.080543	-0.22917	-0.10228	0.05179	-0.14751	0.057164	0.2291	0.51825	0.0027256	-0.024608
"TCGA-24-1560-01A"	0.073316	1.0411	0.89404	0.22449	0.52085	-0.9034	-0.30166	-0.78562	0.25742	-0.19032	0.36696	-0.32477	-0.21962	-0.036476	0.25391	0.048503	0.76092	0.064287	0.12005	0.13318	0.28432	0.31153	-0.28446	-1.133	0.10202	-0.07434	0.6945	0.90992	0.024344	-0.70765	0.40646	-0.13471	-0.34073	-0.86142	0.45638	0.22281	-0.47836	-1.9526	-0.52295	0.10913	-0.15209	-0.18826	1.2003	0.092311	0.07035	0.57112	-0.87547	0.49232	0.31691	-0.16949	0.51564	"TCGA-24-1560-01A"	-0.024889	0.3345	-0.27248	0.012197	-0.83383	0.5756	0.082985	-1.1899	0.45079	-0.01838	0.046688
"TCGA-36-1570-01A"	-0.071023	0.11616	0.4659	0.9863	0.88884	-0.29742	-0.50343	-0.75694	-0.14678	-0.28411	0.11452	-0.46857	-0.090679	-0.23866	0.39822	-0.64365	-0.029433	-0.19885	-0.10322	0.49789	0.10413	0.3896	-0.30165	-0.34546	0.6675	-0.080013	2.1162	-0.99454	-0.32827	-0.23913	0.34999	-0.12804	-0.36703	-0.42948	-0.013763	0.44645	-1.4711	-0.48266	0.017968	-0.098769	0.40127	0.34309	0.87531	-0.061482	-0.70948	0.21757	-0.24671	-0.69739	0.58381	-0.012703	0.053987	"TCGA-36-1570-01A"	1.4364	0.0013346	-0.2899	-0.0079233	-0.8965	1.1544	-0.04921	-0.99123	0.48295	-0.041116	0.48647
"TCGA-24-1604-01A"	0.043198	0.95019	-0.16983	0.46847	0.54888	-0.17679	-0.45426	-0.51203	0.13233	-0.2113	0.23944	-0.2346	-0.10771	-0.029513	0.048172	-0.58969	0.689	-0.20261	0.38166	0.17684	-0.11159	-0.12607	-0.51715	-1.104	0.54407	0.059641	1.1735	1.8806	-0.15651	0.39145	0.34537	0.078819	-0.3231	-0.2528	-0.105	0.11878	-0.83079	-0.02202	-0.20536	0.022358	-0.41501	-0.090699	0.97045	0.13894	0.65301	0.30203	-0.27937	0.61421	0.48783	-0.16543	-0.15988	"TCGA-24-1604-01A"	0.16036	0.14471	-0.36481	-0.039922	0.014693	0.16409	-0.13977	-0.029531	0.25072	0.020401	-0.25837
"TCGA-25-1630-01A"	0.35901	0.2121	-0.031522	0.42257	-1.4062	0.13599	0.6574	-0.25785	0.76088	-0.16403	-1.1173	-0.17763	-0.13923	0.28265	-0.10903	-2.1679	-1.4518	-0.16587	-0.19258	0.83922	0.087513	0.12534	-0.0001273	-0.94792	0.76587	0.039717	-0.036558	-2.4122	0.24134	-1.2963	-0.0059025	0.0011002	-0.69253	0.74091	-1.311	-0.38215	3.5466	-0.81401	0.0072184	-0.32527	0.60599	-0.26247	0.66438	0.84832	1.0339	0.75488	0.026233	0.52801	-1.3768	-0.15588	-0.88586	"TCGA-25-1630-01A"	-0.13672	-0.057926	0.62342	0.15782	-0.35807	0.83407	0.42999	-3.2691	-0.011211	-0.34689	0.55236
"TCGA-29-1690-01A"	-0.039257	0.47581	-0.20056	-0.72175	0.30257	-0.049515	-0.45619	-0.84542	0.13508	0.0066451	-0.47506	-0.32858	-0.37736	0.49679	0.1475	-0.95194	0.44954	-0.23288	-0.093331	-0.13239	0.053309	-0.016421	-0.35791	-1.8181	-0.44257	-0.11268	1.3032	-0.67603	-0.28777	0.9603	0.38323	-0.08496	-0.42967	0.065525	-0.52648	-0.40084	-0.94505	-0.4166	-0.27912	-0.12021	-1.9055	-0.32048	0.82898	0.17967	0.18795	-0.2296	-0.22941	0.44234	-0.28924	-0.023927	-0.56894	"TCGA-29-1690-01A"	-0.083375	0.18181	-0.188	-0.093095	-0.27631	0.39552	-0.0046506	-0.60684	0.010607	0.076821	-0.15089
"TCGA-04-1519-01A"	0.11308	1.6907	-0.067933	0.88484	0.40542	0.032658	-0.30617	-0.52119	0.17152	0.33877	-0.7314	-0.14001	-0.26292	0.0095666	0.18008	-0.61055	0.30128	-0.035495	0.074416	0.90813	-0.046005	0.055806	-0.37885	-1.2277	-0.34419	0.10351	0.16177	-1.2045	-0.18509	-0.295	-0.17417	-0.065681	-0.47231	-0.17595	0.26475	0.016925	2.0847	-0.20657	-0.12171	0.14459	0.27973	0.21493	0.088691	0.076975	0.092959	0.43919	-0.70566	0.80722	0.30901	0.13212	-0.085479	"TCGA-04-1519-01A"	-0.38222	0.12937	-0.29646	0.0018278	-0.093602	1.072	-0.073701	-1.0311	-0.19202	0.1384	0.26659
"TCGA-24-1551-01A"	0.077095	0.86139	0.29389	-0.040668	0.39283	0.20447	-0.59275	0.52747	-0.043397	-0.044676	-0.011823	-0.22988	-0.15068	-0.11153	0.32215	-0.98544	1.4339	0.11629	-0.41113	0.24606	-0.13384	0.28831	-0.15523	-1.6123	0.46532	-0.07679	1.5397	-1.2828	0.054772	-0.35964	0.33322	-0.16296	-2.6662e-05	-0.20435	0.57344	-0.30116	0.6387	-0.48126	-0.33426	0.043097	0.20843	0.19669	1.2575	0.030312	-0.38417	0.55555	0.060085	0.68244	0.24193	-0.045199	-0.27301	"TCGA-24-1551-01A"	1.6311	-0.014077	0.075986	0.042882	-0.58267	0.96029	-0.027397	-1.0637	0.20191	-0.044476	0.23245
"TCGA-24-1562-01A"	-0.076119	0.94635	0.34621	0.16062	0.36419	0.07427	-0.09901	-0.46039	-0.05772	-0.26853	-0.34423	-0.14057	-0.024963	-0.17905	0.57805	-0.78051	0.050865	-0.17136	-0.19275	0.43491	-0.19974	0.13115	-0.3815	-0.82873	-0.1268	-0.043726	0.324	-0.70145	-0.26015	-0.038493	0.28121	-0.21999	-0.30782	0.12664	0.050491	0.02998	0.47748	-0.46562	-0.42509	-0.090098	0.12124	-0.14024	1.6019	-0.040168	0.44967	0.40406	0.039193	0.93211	-0.091161	-0.19739	-0.053128	"TCGA-24-1562-01A"	0.57761	0.26735	-0.26029	-0.10385	-0.70468	0.47629	0.16965	-0.3165	1.0136	0.010475	-0.11251
"TCGA-36-1571-01A"	0.023316	0.80007	0.91802	1.39	0.76033	-0.46989	-0.84886	-0.60468	-0.19438	-0.24564	0.3369	-0.38288	-0.19298	-0.10224	0.013117	-0.0087524	0.54334	-0.24274	-0.22606	0.3972	-0.15934	-0.33973	-0.46043	-0.079824	0.96774	-0.15232	0.93442	2.7806	-0.51898	-0.50652	0.049807	-0.17309	-0.40968	-0.51832	0.79521	0.55617	-1.5953	-0.6531	0.02613	0.030787	0.56236	-0.1717	1.1189	0.25817	-0.26686	0.13445	0.55208	0.60934	0.066833	-0.048772	0.64041	"TCGA-36-1571-01A"	1.1326	0.32596	-0.21444	-0.015201	-0.7432	0.92508	-0.0017027	-0.28573	0.32437	0.042205	0.55853
"TCGA-25-1631-01A"	0.045584	0.058128	0.075176	0.023376	0.33344	-0.35684	-0.53286	-0.64816	0.067439	0.005409	-0.31648	-0.037116	-0.00055026	-0.25163	-0.10752	-1.0921	0.84837	-0.39086	-0.090616	0.27447	-0.12769	-0.34783	-0.63236	-1.1252	0.18019	-0.0021339	0.30343	-0.10509	-0.12727	-0.066621	0.065425	0.19856	-0.24864	-0.2535	0.016541	0.0080529	-0.44946	-0.4647	-0.35148	-0.064872	0.20901	-0.062766	0.92357	0.0050913	0.13832	0.29849	0.31164	0.46783	0.30427	0.0046496	-0.41759	"TCGA-25-1631-01A"	0.17585	-0.18609	-0.17883	-0.064611	0.28787	0.55197	-0.16272	-0.79482	0.54593	-0.13452	-0.22118
"TCGA-04-1651-01A"	-0.12434	-0.72247	0.10777	0.70308	0.21933	-0.1779	-0.14197	-0.61417	0.21422	0.0063219	-0.7906	0.30612	0.27454	0.087416	0.3031	-0.31478	0.33434	-0.33024	-0.5095	0.30551	0.001936	-0.097676	-0.27226	-0.76512	0.73594	0.15759	-0.25576	0.25775	-0.38919	-0.36969	0.137	-0.36425	-0.41753	0.095774	0.61364	0.065061	-0.14253	0.23523	-0.36901	-0.14236	-0.38993	0.65649	0.74567	0.16431	0.1722	0.080893	-0.12504	0.46902	0.0088944	0.141	-0.49642	"TCGA-04-1651-01A"	1.6963	0.28868	-0.20992	-0.097101	0.0061133	0.48371	-0.075475	-1.5822	0.96238	-0.10562	0.23198
"TCGA-20-1682-01A"	-0.096595	-0.67382	0.18429	0.11938	0.48092	0.1279	-0.49092	-0.71999	-0.18075	-0.2267	1.013	-0.27336	-0.05281	-0.46152	0.65346	-0.12448	0.49399	-0.14218	-0.17478	-0.12573	-0.14367	0.086826	-0.060257	-1.4275	0.877	0.25748	0.43637	-0.10676	-0.35984	-0.25246	0.04239	-0.41999	-0.38702	0.17945	-0.41581	-0.057416	0.42456	-0.29915	-0.2618	-0.14487	-0.26058	0.1692	1.3861	0.16085	0.52667	0.463	-0.12671	0.066369	-0.24767	-0.14219	0.057995	"TCGA-20-1682-01A"	0.65119	0.28015	-0.42548	-0.1432	-0.68274	0.61922	-0.024266	-0.53121	0.7031	-0.071108	0.077906
"TCGA-29-1691-01A"	-0.31233	-0.045518	0.6239	0.46151	0.70165	0.41173	-0.2234	-0.63244	-0.27557	-0.1971	0.07086	-0.25028	0.3122	-0.91629	0.33638	-0.43335	0.73212	-0.2463	-0.23098	0.36352	-0.014447	-0.047153	-0.62186	-2.4166	0.90187	-0.060915	1.4288	-0.7455	-0.010146	-0.63232	-0.10647	0.13275	-0.64027	0.17767	1.2039	0.3432	-1.1719	-0.11595	-0.14931	-0.15599	0.39415	0.35866	-0.38368	0.20463	0.58808	-0.015935	0.48561	0.35937	-0.03823	-0.046955	-0.27628	"TCGA-29-1691-01A"	0.35018	1.1593	0.024024	-0.20606	-0.64025	1.7134	0.1221	-0.03219	1.0397	-0.29502	-0.067039
